food_id,meal_name,base_name,meal_type,category,cuisine,portion_profile,ingredients,variant_addons,allergens,condition_flags,cross_contamination_risks,cultural_flags,fodmap_level,acidity_level,glycemic_index,nutrition_source,nutrition_source_ids,nutrition_source_ingredients,nutrition_source_unmapped_ingredients,nutrition_source_fdc_ids,clinical_rule_sources,source_rule_matches,allergen_rule_source,source_confidence,source_note,vegetarian,vegan,pescatarian,contains_dairy,contains_gluten,contains_tree_nuts,contains_peanuts,contains_shellfish,contains_soy,contains_sesame,contains_eggs,contains_pork,contains_beef,contains_meat,contains_fish,contains_honey,calories,protein_g,carbs_g,fat_g,fiber_g,iron_mg,calcium_mg,vitamin_b12_mcg,vitamin_d_mcg,zinc_mg,potassium_mg,magnesium_mg,sodium_mg,omega3_g,dedup_signature
NUTRI-09690,Sweet potato hemp lunch bowl - comfort mineral focus variant 9690,Sweet potato hemp lunch bowl,Lunch,root bowl,Californian,mineral focus (1.09x),sweet potato; hemp hearts; kale; cucumber; olive oil; avocado; spinach; garlic; onion,"avocado, spinach, garlic onion relish",,high fodmap,,,high,low,50.0,USDA FoodData Central ingredient reference cache + deterministic recipe-template scaling,USDA-REF-2BB35AD78C; USDA-REF-720C0F9331; USDA-REF-17BFAB9228; USDA-REF-868D099240; USDA-REF-6AA3C4572C; USDA-REF-FDB7388828; FDC:2709614; USDA-REF-2ADE5D5A47; USDA-REF-6AC8C09B23,sweet potato->sweet potato (USDA-REF-2BB35AD78C; offline_reference_used_after_api_http_error_429); hemp hearts->hemp hearts (USDA-REF-720C0F9331; offline_reference_used_after_api_http_error_429); kale->kale (USDA-REF-17BFAB9228; offline_reference_used_after_api_http_error_429); cucumber->cucumber (USDA-REF-868D099240; offline_reference_used_after_api_http_error_429); olive oil->olive oil (USDA-REF-6AA3C4572C; offline_reference_used_after_api_http_error_429); avocado->avocado (USDA-REF-FDB7388828; offline_reference_used_after_api_http_error_429); spinach->spinach (FDC:2709614; api_match); garlic->garlic (USDA-REF-2ADE5D5A47; offline_reference_used_after_api_http_error_429); onion->onion (USDA-REF-6AC8C09B23; offline_reference_used_after_api_http_error_429),,FDC:2709614,USDA FoodData Central; Monash Low-FODMAP; NIH DRI/RDA; Glycaemic Index; DASH; internal allergen/low-acid rule maps,FODMAP:garlic=high; FODMAP:onion=high,Internal allergen keyword map matched against meal and USDA ingredient terms,usda_hybrid_reference_mapped,"Meal candidate generated from curated recipe templates; every ingredient is checked against the local USDA FoodData Central source-reference cache before writing. API-matched ingredients retain FDC IDs, API-limited ingredients retain explicit offline source-reference IDs, and clinical filters use professor-listed FODMAP, GI, DASH, and RDA references plus internal allergen/low-acid rule maps.",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,866.55,31.61,99.19,39.24,23.98,8.175,419.65,0.872,3.815,5.341,2021.95,305.2,386.95,1.526,afc55ca03874fa35
NUTRI-09691,Herbed trout millet dinner - weeknight balanced variant 9691,Herbed trout millet dinner,Dinner,fish plate,Nordic,balanced (1.00x),trout; millet; green beans; dill; olive oil; blueberries,blueberry side,,,gluten,,low,low,47.0,USDA FoodData Central ingredient reference cache + deterministic recipe-template scaling,USDA-REF-7196F1501F; USDA-REF-7275CFFBBC; USDA-REF-E665F3672B; USDA-REF-AF2532AAF7; USDA-REF-6AA3C4572C; FDC:2709275,trout->trout (USDA-REF-7196F1501F; offline_reference_used_after_api_http_error_429); millet->millet (USDA-REF-7275CFFBBC; offline_reference_used_after_api_http_error_429); green beans->green beans (USDA-REF-E665F3672B; offline_reference_used_after_api_http_error_429); dill->dill (USDA-REF-AF2532AAF7; offline_reference_used_after_api_http_error_429); olive oil->olive oil (USDA-REF-6AA3C4572C; offline_reference_used_after_api_http_error_429); blueberries->blueberries (FDC:2709275; api_match),,FDC:2709275,USDA FoodData Central; Monash Low-FODMAP; NIH DRI/RDA; Glycaemic Index; DASH; internal allergen/low-acid rule maps,FDA allergen:fish; GI:beans=low,Internal allergen keyword map matched against meal and USDA ingredient terms,usda_hybrid_reference_mapped,"Meal candidate generated from curated recipe templates; every ingredient is checked against the local USDA FoodData Central source-reference cache before writing. API-matched ingredients retain FDC IDs, API-limited ingredients retain explicit offline source-reference IDs, and clinical filters use professor-listed FODMAP, GI, DASH, and RDA references plus internal allergen/low-acid rule maps.",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,755.0,46.0,78.0,28.0,12.0,4.3,198.0,5.4,10.5,3.1,1205.0,168.0,342.0,2.7,dc7f2755ac80c874
NUTRI-09692,Quinoa mushroom herb skillet - training fiber focus variant 9692,Quinoa mushroom herb skillet,Dinner,skillet,French,fiber focus (1.03x),quinoa; oyster mushrooms; spinach; herbs; fortified oat milk; parsley; dill; olive oil; pumpkin seeds,"low sodium herb sauce, pumpkin seeds",,,,,low,low,45.0,USDA FoodData Central ingredient reference cache + deterministic recipe-template scaling,FDC:168917; USDA-REF-A07BE9AB42; FDC:2709614; USDA-REF-07E7CDAF03; FDC:173904; USDA-REF-62021EC709; USDA-REF-AF2532AAF7; USDA-REF-6AA3C4572C; USDA-REF-F42D2F8575,quinoa->quinoa (FDC:168917; api_match); oyster mushrooms->oyster mushrooms (USDA-REF-A07BE9AB42; offline_reference_used_after_api_http_error_429); spinach->spinach (FDC:2709614; api_match); herbs->herbs (USDA-REF-07E7CDAF03; offline_reference_used_after_api_http_error_429); fortified oat milk->fortified oat milk (FDC:173904; api_match); parsley->parsley (USDA-REF-62021EC709; offline_reference_used_after_api_http_error_429); dill->dill (USDA-REF-AF2532AAF7; offline_reference_used_after_api_http_error_429); olive oil->olive oil (USDA-REF-6AA3C4572C; offline_reference_used_after_api_http_error_429); pumpkin seeds->pumpkin seeds (USDA-REF-F42D2F8575; offline_reference_used_after_api_http_error_429),,FDC:168917; FDC:2709614; FDC:173904,USDA FoodData Central; Monash Low-FODMAP; NIH DRI/RDA; Glycaemic Index; DASH; internal allergen/low-acid rule maps,FODMAP:quinoa=low; GI:quinoa=low/medium,Internal allergen keyword map matched against meal and USDA ingredient terms,usda_hybrid_reference_mapped,"Meal candidate generated from curated recipe templates; every ingredient is checked against the local USDA FoodData Central source-reference cache before writing. API-matched ingredients retain FDC IDs, API-limited ingredients retain explicit offline source-reference IDs, and clinical filters use professor-listed FODMAP, GI, DASH, and RDA references plus internal allergen/low-acid rule maps.",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,834.3,32.96,84.46,38.11,15.45,7.931,396.55,1.442,7.21,6.283,1277.2,314.15,303.85,0.824,6ef766de6d0964fb
NUTRI-09693,Greek yogurt berry oat parfait - protein fiber focus variant 9693,Greek yogurt berry oat parfait,Breakfast,parfait,American,fiber focus (1.03x),greek yogurt; blueberries; certified oats; pumpkin seeds; almonds,almond crunch,dairy; tree nuts,,,,low,low,43.0,USDA FoodData Central ingredient reference cache + deterministic recipe-template scaling,FDC:2705441; FDC:2709275; USDA-REF-C419C5BF7E; USDA-REF-F42D2F8575; USDA-REF-5B14DCD94B,greek yogurt->greek yogurt (FDC:2705441; api_match); blueberries->blueberries (FDC:2709275; api_match); certified oats->certified oats (USDA-REF-C419C5BF7E; offline_reference_used_after_api_http_error_429); pumpkin seeds->pumpkin seeds (USDA-REF-F42D2F8575; offline_reference_used_after_api_http_error_429); almonds->almonds (USDA-REF-5B14DCD94B; offline_reference_used_after_api_http_error_429),,FDC:2705441; FDC:2709275,USDA FoodData Central; Monash Low-FODMAP; NIH DRI/RDA; Glycaemic Index; DASH; internal allergen/low-acid rule maps,FDA allergen:milk/dairy; FDA allergen:tree nuts,Internal allergen keyword map matched against meal and USDA ingredient terms,usda_hybrid_reference_mapped,"Meal candidate generated from curated recipe templates; every ingredient is checked against the local USDA FoodData Central source-reference cache before writing. API-matched ingredients retain FDC IDs, API-limited ingredients retain explicit offline source-reference IDs, and clinical filters use professor-listed FODMAP, GI, DASH, and RDA references plus internal allergen/low-acid rule maps.",True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,520.15,32.96,53.56,20.6,11.33,3.605,520.15,1.751,1.957,3.193,834.3,195.7,150.38,0.206,50052af49beb1301
NUTRI-09694,Smoked salmon rice breakfast - herb steady variant 9694,Smoked salmon rice breakfast,Breakfast,fish plate,Nordic,steady (0.96x),salmon; brown rice; cucumber; dill; fortified oat milk; avocado,"fortified oat milk, avocado",,,tree nuts,,low,low,44.0,USDA FoodData Central ingredient reference cache + deterministic recipe-template scaling,USDA-REF-4FFCF321C7; FDC:2512380; USDA-REF-868D099240; USDA-REF-AF2532AAF7; FDC:173904; USDA-REF-FDB7388828,salmon->salmon (USDA-REF-4FFCF321C7; offline_reference_used_after_api_http_error_429); brown rice->brown rice (FDC:2512380; api_match); cucumber->cucumber (USDA-REF-868D099240; offline_reference_used_after_api_http_error_429); dill->dill (USDA-REF-AF2532AAF7; offline_reference_used_after_api_http_error_429); fortified oat milk->fortified oat milk (FDC:173904; api_match); avocado->avocado (USDA-REF-FDB7388828; offline_reference_used_after_api_http_error_429),,FDC:2512380; FDC:173904,USDA FoodData Central; Monash Low-FODMAP; NIH DRI/RDA; Glycaemic Index; DASH; internal allergen/low-acid rule maps,FDA allergen:fish; FODMAP:rice=low,Internal allergen keyword map matched against meal and USDA ingredient terms,usda_hybrid_reference_mapped,"Meal candidate generated from curated recipe templates; every ingredient is checked against the local USDA FoodData Central source-reference cache before writing. API-matched ingredients retain FDC IDs, API-limited ingredients retain explicit offline source-reference IDs, and clinical filters use professor-listed FODMAP, GI, DASH, and RDA references plus internal allergen/low-acid rule maps.",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,624.0,32.64,58.56,28.8,10.56,2.88,355.2,4.8,13.44,2.496,1176.0,144.0,542.4,2.016,05706ae377774c80
NUTRI-09695,Lentil dosa coconut plate - market compact variant 9695,Lentil dosa coconut plate,Breakfast,savory pancake,Indian,compact (0.88x),lentil dosa; coconut chutney; spinach; greek yogurt; fortified oat milk; honey,"greek yogurt scoop, fortified oat milk, honey glaze",dairy; honey,added sugar; high fodmap; high gi,,,high,low,64.0,USDA FoodData Central ingredient reference cache + deterministic recipe-template scaling,USDA-REF-912D25EC81; USDA-REF-51B0E3C976; FDC:2709614; FDC:2705441; FDC:173904; USDA-REF-9D75342C10,lentil dosa->lentil dosa (USDA-REF-912D25EC81; offline_reference_used_after_api_http_error_429); coconut chutney->coconut chutney (USDA-REF-51B0E3C976; offline_reference_used_after_api_http_error_429); spinach->spinach (FDC:2709614; api_match); greek yogurt->greek yogurt (FDC:2705441; api_match); fortified oat milk->fortified oat milk (FDC:173904; api_match); honey->honey (USDA-REF-9D75342C10; offline_reference_used_after_api_http_error_429),,FDC:2709614; FDC:2705441; FDC:173904,USDA FoodData Central; Monash Low-FODMAP; NIH DRI/RDA; Glycaemic Index; DASH; internal allergen/low-acid rule maps,FDA allergen:milk/dairy; FODMAP:honey=high; GI:honey=high/added sugar,Internal allergen keyword map matched against meal and USDA ingredient terms,usda_hybrid_reference_mapped,"Meal candidate generated from curated recipe templates; every ingredient is checked against the local USDA FoodData Central source-reference cache before writing. API-matched ingredients retain FDC IDs, API-limited ingredients retain explicit offline source-reference IDs, and clinical filters use professor-listed FODMAP, GI, DASH, and RDA references plus internal allergen/low-acid rule maps.",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,580.8,29.92,83.6,14.96,8.8,4.488,519.2,1.76,5.72,3.432,880.0,155.76,360.8,0.176,2d101472809bc17a
NUTRI-09696,Lentil quinoa power bowl - mineral athlete variant 9696,Lentil quinoa power bowl,Lunch,legume bowl,Middle Eastern,athlete (1.18x),lentils; quinoa; kale; tahini; wheat pita; nutritional yeast,"wheat pita, nutritional yeast",gluten; sesame,high fodmap; high sodium,,,high,low,39.0,USDA FoodData Central ingredient reference cache + deterministic recipe-template scaling,USDA-REF-90F3FF575D; FDC:168917; USDA-REF-17BFAB9228; USDA-REF-210987CA1F; USDA-REF-D593A5E296; USDA-REF-F1FD05F9B3,lentils->lentils (USDA-REF-90F3FF575D; offline_reference_used_after_api_http_error_429); quinoa->quinoa (FDC:168917; api_match); kale->kale (USDA-REF-17BFAB9228; offline_reference_used_after_api_http_error_429); tahini->tahini (USDA-REF-210987CA1F; offline_reference_used_after_api_http_error_429); wheat pita->wheat pita (USDA-REF-D593A5E296; offline_reference_used_after_api_http_error_429); nutritional yeast->nutritional yeast (USDA-REF-F1FD05F9B3; offline_reference_used_after_api_http_error_429),,FDC:168917,USDA FoodData Central; Monash Low-FODMAP; NIH DRI/RDA; Glycaemic Index; DASH; internal allergen/low-acid rule maps,DASH:sodium meal cap; FDA allergen:sesame; FDA allergen:wheat/gluten; FODMAP:lentils=medium; FODMAP:quinoa=low; FODMAP:wheat=high; GI:lentils=low; GI:quinoa=low/medium,Internal allergen keyword map matched against meal and USDA ingredient terms,usda_hybrid_reference_mapped,"Meal candidate generated from curated recipe templates; every ingredient is checked against the local USDA FoodData Central source-reference cache before writing. API-matched ingredients retain FDC IDs, API-limited ingredients retain explicit offline source-reference IDs, and clinical filters use professor-listed FODMAP, GI, DASH, and RDA references plus internal allergen/low-acid rule maps.",True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,997.1,48.38,141.6,25.96,29.5,11.8,348.1,2.832,0.0,7.788,1593.0,324.5,796.5,0.354,fdc7735c56725ad3
NUTRI-09697,Chickpea cucumber millet salad - fiber clinic standard variant 9697,Chickpea cucumber millet salad,Lunch,legume salad,Mediterranean,clinic standard (0.94x),chickpeas; millet; cucumber; parsley; nutritional yeast; dill; olive oil; chia; flax,"nutritional yeast, low sodium herb sauce, chia flax mix",,,gluten,,medium,low,42.0,USDA FoodData Central ingredient reference cache + deterministic recipe-template scaling,USDA-REF-DB1D0A87E8; USDA-REF-7275CFFBBC; USDA-REF-868D099240; USDA-REF-62021EC709; USDA-REF-F1FD05F9B3; USDA-REF-AF2532AAF7; USDA-REF-6AA3C4572C; FDC:2710819; USDA-REF-031AD55DEB,chickpeas->chickpeas (USDA-REF-DB1D0A87E8; offline_reference_used_after_api_http_error_429); millet->millet (USDA-REF-7275CFFBBC; offline_reference_used_after_api_http_error_429); cucumber->cucumber (USDA-REF-868D099240; offline_reference_used_after_api_http_error_429); parsley->parsley (USDA-REF-62021EC709; offline_reference_used_after_api_http_error_429); nutritional yeast->nutritional yeast (USDA-REF-F1FD05F9B3; offline_reference_used_after_api_http_error_429); dill->dill (USDA-REF-AF2532AAF7; offline_reference_used_after_api_http_error_429); olive oil->olive oil (USDA-REF-6AA3C4572C; offline_reference_used_after_api_http_error_429); chia->chia (FDC:2710819; api_match); flax->flax (USDA-REF-031AD55DEB; offline_reference_used_after_api_http_error_429),,FDC:2710819,USDA FoodData Central; Monash Low-FODMAP; NIH DRI/RDA; Glycaemic Index; DASH; internal allergen/low-acid rule maps,FODMAP:chickpeas=medium,Internal allergen keyword map matched against meal and USDA ingredient terms,usda_hybrid_reference_mapped,"Meal candidate generated from curated recipe templates; every ingredient is checked against the local USDA FoodData Central source-reference cache before writing. API-matched ingredients retain FDC IDs, API-limited ingredients retain explicit offline source-reference IDs, and clinical filters use professor-listed FODMAP, GI, DASH, and RDA references plus internal allergen/low-acid rule maps.",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,752.0,30.08,91.18,30.08,24.44,7.99,272.6,2.256,0.0,5.64,1193.8,272.6,319.6,2.162,c827c85ff104c85f
NUTRI-09698,Paneer rice curry - garden high energy variant 9698,Paneer rice curry,Lunch,curry,Indian,high energy (1.12x),paneer; rice; spinach; cumin; garlic; onion,garlic onion relish,dairy,high fodmap,,,high,low,51.0,USDA FoodData Central ingredient reference cache + deterministic recipe-template scaling,USDA-REF-D88DD27E98; USDA-REF-6939278D66; FDC:2709614; USDA-REF-14AE5485BA; USDA-REF-2ADE5D5A47; USDA-REF-6AC8C09B23,paneer->paneer (USDA-REF-D88DD27E98; offline_reference_used_after_api_http_error_429); rice->rice (USDA-REF-6939278D66; offline_reference_used_after_api_http_error_429); spinach->spinach (FDC:2709614; api_match); cumin->cumin (USDA-REF-14AE5485BA; offline_reference_used_after_api_http_error_429); garlic->garlic (USDA-REF-2ADE5D5A47; offline_reference_used_after_api_http_error_429); onion->onion (USDA-REF-6AC8C09B23; offline_reference_used_after_api_http_error_429),,FDC:2709614,USDA FoodData Central; Monash Low-FODMAP; NIH DRI/RDA; Glycaemic Index; DASH; internal allergen/low-acid rule maps,FDA allergen:milk/dairy; FODMAP:garlic=high; FODMAP:onion=high; FODMAP:rice=low,Internal allergen keyword map matched against meal and USDA ingredient terms,usda_hybrid_reference_mapped,"Meal candidate generated from curated recipe templates; every ingredient is checked against the local USDA FoodData Central source-reference cache before writing. API-matched ingredients retain FDC IDs, API-limited ingredients retain explicit offline source-reference IDs, and clinical filters use professor-listed FODMAP, GI, DASH, and RDA references plus internal allergen/low-acid rule maps.",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,800.8,35.84,82.88,35.84,7.84,4.48,599.2,1.568,0.784,3.92,896.0,140.0,588.0,0.112,ee0ce6a63d5f0558
NUTRI-09699,Seared tuna quinoa salad - balanced hearty variant 9699,Seared tuna quinoa salad,Dinner,fish salad,Mediterranean,hearty (1.06x),tuna; quinoa; spinach; cucumber; tomato; lime; orange; avocado,"tomato citrus salsa, avocado, spinach",,reflux trigger,,,low,high,43.0,USDA FoodData Central ingredient reference cache + deterministic recipe-template scaling,USDA-REF-B9149FD514; FDC:168917; FDC:2709614; USDA-REF-868D099240; USDA-REF-321F6B7E8B; USDA-REF-CBD777D761; USDA-REF-EF0EBBB772; USDA-REF-FDB7388828,tuna->tuna (USDA-REF-B9149FD514; offline_reference_used_after_api_http_error_429); quinoa->quinoa (FDC:168917; api_match); spinach->spinach (FDC:2709614; api_match); cucumber->cucumber (USDA-REF-868D099240; offline_reference_used_after_api_http_error_429); tomato->tomato (USDA-REF-321F6B7E8B; offline_reference_used_after_api_http_error_429); lime->lime (USDA-REF-CBD777D761; offline_reference_used_after_api_http_error_429); orange->orange (USDA-REF-EF0EBBB772; offline_reference_used_after_api_http_error_429); avocado->avocado (USDA-REF-FDB7388828; offline_reference_used_after_api_http_error_429),,FDC:168917; FDC:2709614,USDA FoodData Central; Monash Low-FODMAP; NIH DRI/RDA; Glycaemic Index; DASH; internal allergen/low-acid rule maps,FDA allergen:fish; FODMAP:quinoa=low; GERD:citrus; GERD:tomato; GI:quinoa=low/medium,Internal allergen keyword map matched against meal and USDA ingredient terms,usda_hybrid_reference_mapped,"Meal candidate generated from curated recipe templates; every ingredient is checked against the local USDA FoodData Central source-reference cache before writing. API-matched ingredients retain FDC IDs, API-limited ingredients retain explicit offline source-reference IDs, and clinical filters use professor-listed FODMAP, GI, DASH, and RDA references plus internal allergen/low-acid rule maps.",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,927.5,56.18,78.44,41.34,18.02,6.572,254.4,6.36,6.148,3.392,1828.5,261.82,508.8,2.12,e096a2f54fc71d08
